"OccMain"	"OccSub"	"OccMid"	"OccMinor"	"OccCodeAgg"	"Gender"	"year"	"n"
"I"	11	143	1170	"Agg170"	"FEMALE"	1990	4463
"I"	11	143	1170	"Agg170"	"FEMALE"	1995	3490
"I"	11	143	1170	"Agg170"	"FEMALE"	2000	3240
"I"	11	143	1170	"Agg170"	"FEMALE"	2005	1852
"I"	11	143	1170	"Agg170"	"MALE"	1985	26922
"I"	11	143	1170	"Agg170"	"MALE"	1990	26036
"I"	11	143	1170	"Agg170"	"MALE"	1995	22442
"I"	11	143	1170	"Agg170"	"MALE"	2000	21189
"I"	11	143	1170	"Agg170"	"MALE"	2005	16669
"I"	11	143	1171	"Agg171"	"FEMALE"	1985	318
"I"	11	143	1171	"Agg171"	"FEMALE"	1990	232
"I"	11	143	1171	"Agg171"	"FEMALE"	1995	349
"I"	11	143	1171	"Agg171"	"FEMALE"	2000	226
"I"	11	143	1171	"Agg171"	"FEMALE"	2005	216
"I"	11	143	1171	"Agg171"	"MALE"	1985	21675
"I"	11	143	1171	"Agg171"	"MALE"	1990	16404
"I"	11	143	1171	"Agg171"	"MALE"	1995	19033
"I"	11	143	1171	"Agg171"	"MALE"	2000	18426
"I"	11	143	1171	"Agg171"	"MALE"	2005	13294
"I"	11	143	1172	"Agg172"	"FEMALE"	1985	4122
"I"	11	143	1172	"Agg172"	"FEMALE"	1990	6091
"I"	11	143	1172	"Agg172"	"FEMALE"	1995	4325
"I"	11	143	1172	"Agg172"	"FEMALE"	2000	4893
"I"	11	143	1172	"Agg172"	"FEMALE"	2005	4790
"I"	11	143	1172	"Agg172"	"MALE"	1985	73929
"I"	11	143	1172	"Agg172"	"MALE"	1990	66877
"I"	11	143	1172	"Agg172"	"MALE"	1995	59404
"I"	11	143	1172	"Agg172"	"MALE"	2000	56672
"I"	11	143	1172	"Agg172"	"MALE"	2005	58425
"I"	11	144	1173	"Agg173"	"FEMALE"	1985	19668
"I"	11	144	1173	"Agg173"	"FEMALE"	1990	22491
"I"	11	144	1173	"Agg173"	"FEMALE"	1995	16112
"I"	11	144	1173	"Agg173"	"FEMALE"	2000	5914
"I"	11	144	1173	"Agg173"	"FEMALE"	2005	9759
"I"	11	144	1173	"Agg173"	"MALE"	1985	32703
"I"	11	144	1173	"Agg173"	"MALE"	1990	36037
"I"	11	144	1173	"Agg173"	"MALE"	1995	34549
"I"	11	144	1173	"Agg173"	"MALE"	2000	9552
"I"	11	144	1173	"Agg173"	"MALE"	2005	24846
"I"	11	144	1174	"Agg174"	"FEMALE"	1985	16007
"I"	11	144	1174	"Agg174"	"FEMALE"	1990	4812
"I"	11	144	1174	"Agg174"	"FEMALE"	1995	2296
"I"	11	144	1174	"Agg174"	"FEMALE"	2000	11548
"I"	11	144	1174	"Agg174"	"FEMALE"	2005	2754
"I"	11	144	1174	"Agg174"	"MALE"	1985	18168
"I"	11	144	1174	"Agg174"	"MALE"	1990	7448
"I"	11	144	1174	"Agg174"	"MALE"	1995	4490
"I"	11	144	1174	"Agg174"	"MALE"	2000	27616
"I"	11	144	1174	"Agg174"	"MALE"	2005	10650
"I"	11	144	1175	"Agg175"	"FEMALE"	1985	8106
"I"	11	144	1175	"Agg175"	"FEMALE"	1990	8154
"I"	11	144	1175	"Agg175"	"FEMALE"	1995	5253
"I"	11	144	1175	"Agg175"	"FEMALE"	2000	4906
"I"	11	144	1175	"Agg175"	"FEMALE"	2005	14598
"I"	11	144	1175	"Agg175"	"MALE"	1985	11273
"I"	11	144	1175	"Agg175"	"MALE"	1990	12233
"I"	11	144	1175	"Agg175"	"MALE"	1995	8816
"I"	11	144	1175	"Agg175"	"MALE"	2000	12043
"I"	11	144	1175	"Agg175"	"MALE"	2005	18371
"I"	11	144	1176	"Agg176"	"FEMALE"	1985	29724
"I"	11	144	1176	"Agg176"	"FEMALE"	1990	24751
"I"	11	144	1176	"Agg176"	"FEMALE"	1995	15634
"I"	11	144	1176	"Agg176"	"FEMALE"	2000	15675
"I"	11	144	1176	"Agg176"	"FEMALE"	2005	4530
"I"	11	144	1176	"Agg176"	"MALE"	1985	20128
"I"	11	144	1176	"Agg176"	"MALE"	1990	17595
"I"	11	144	1176	"Agg176"	"MALE"	1995	15838
"I"	11	144	1176	"Agg176"	"MALE"	2000	16878
"I"	11	144	1176	"Agg176"	"MALE"	2005	9412
"I"	11	144	1177	"Agg177"	"FEMALE"	1985	24309
"I"	11	144	1177	"Agg177"	"FEMALE"	1990	30629
"I"	11	144	1177	"Agg177"	"FEMALE"	1995	24575
"I"	11	144	1177	"Agg177"	"FEMALE"	2000	24173
"I"	11	144	1177	"Agg177"	"FEMALE"	2005	19490
"I"	11	144	1177	"Agg177"	"MALE"	1985	25845
"I"	11	144	1177	"Agg177"	"MALE"	1990	32439
"I"	11	144	1177	"Agg177"	"MALE"	1995	28903
"I"	11	144	1177	"Agg177"	"MALE"	2000	28871
"I"	11	144	1177	"Agg177"	"MALE"	2005	22045
"I"	11	145	1178	"Agg178"	"FEMALE"	1985	4511
"I"	11	145	1178	"Agg178"	"FEMALE"	1990	4508
"I"	11	145	1178	"Agg178"	"FEMALE"	1995	3433
"I"	11	145	1178	"Agg178"	"FEMALE"	2000	3403
"I"	11	145	1178	"Agg178"	"FEMALE"	2005	2870
"I"	11	145	1178	"Agg178"	"MALE"	1985	16874
"I"	11	145	1178	"Agg178"	"MALE"	1990	15396
"I"	11	145	1178	"Agg178"	"MALE"	1995	14591
"I"	11	145	1178	"Agg178"	"MALE"	2000	14093
"I"	11	145	1178	"Agg178"	"MALE"	2005	14696
"I"	11	145	1179	"Agg179"	"FEMALE"	1985	4342
"I"	11	145	1179	"Agg179"	"FEMALE"	1990	4164
"I"	11	145	1179	"Agg179"	"FEMALE"	1995	4621
"I"	11	145	1179	"Agg179"	"FEMALE"	2000	4807
"I"	11	145	1179	"Agg179"	"FEMALE"	2005	4370
"I"	11	145	1179	"Agg179"	"MALE"	1985	9441
"I"	11	145	1179	"Agg179"	"MALE"	1990	8749
"I"	11	145	1179	"Agg179"	"MALE"	1995	8566
"I"	11	145	1179	"Agg179"	"MALE"	2000	8569
"I"	11	145	1179	"Agg179"	"MALE"	2005	8676
"I"	11	145	1180	"Agg180"	"FEMALE"	1985	23467
"I"	11	145	1180	"Agg180"	"FEMALE"	1990	23027
"I"	11	145	1180	"Agg180"	"FEMALE"	1995	24069
"I"	11	145	1180	"Agg180"	"FEMALE"	2000	23076
"I"	11	145	1180	"Agg180"	"FEMALE"	2005	20683
"I"	11	145	1180	"Agg180"	"MALE"	1985	21048
"I"	11	145	1180	"Agg180"	"MALE"	1990	19051
"I"	11	145	1180	"Agg180"	"MALE"	1995	20494
"I"	11	145	1180	"Agg180"	"MALE"	2000	19594
"I"	11	145	1180	"Agg180"	"MALE"	2005	18188
"I"	11	145	1181	"Agg181"	"FEMALE"	1985	105805
"I"	11	145	1181	"Agg181"	"FEMALE"	1990	116232
"I"	11	145	1181	"Agg181"	"FEMALE"	1995	142483
"I"	11	145	1181	"Agg181"	"FEMALE"	2000	162792
"I"	11	145	1181	"Agg181"	"FEMALE"	2005	175896
"I"	11	145	1181	"Agg181"	"MALE"	1985	145951
"I"	11	145	1181	"Agg181"	"MALE"	1990	150271
"I"	11	145	1181	"Agg181"	"MALE"	1995	156078
"I"	11	145	1181	"Agg181"	"MALE"	2000	157922
"I"	11	145	1181	"Agg181"	"MALE"	2005	154722
"I"	11	145	1182	"Agg182"	"FEMALE"	1985	32353
"I"	11	145	1182	"Agg182"	"FEMALE"	1990	29531
"I"	11	145	1182	"Agg182"	"FEMALE"	1995	27246
"I"	11	145	1182	"Agg182"	"FEMALE"	2000	24833
"I"	11	145	1182	"Agg182"	"FEMALE"	2005	20985
"I"	11	145	1182	"Agg182"	"MALE"	1985	31612
"I"	11	145	1182	"Agg182"	"MALE"	1990	28065
"I"	11	145	1182	"Agg182"	"MALE"	1995	26165
"I"	11	145	1182	"Agg182"	"MALE"	2000	24433
"I"	11	145	1182	"Agg182"	"MALE"	2005	22528
"I"	11	145	1183	"Agg183"	"FEMALE"	1985	13908
"I"	11	145	1183	"Agg183"	"FEMALE"	1990	12387
"I"	11	145	1183	"Agg183"	"FEMALE"	1995	11853
"I"	11	145	1183	"Agg183"	"FEMALE"	2000	10180
"I"	11	145	1183	"Agg183"	"FEMALE"	2005	9002
"I"	11	145	1183	"Agg183"	"MALE"	1985	4030
"I"	11	145	1183	"Agg183"	"MALE"	1990	3828
"I"	11	145	1183	"Agg183"	"MALE"	1995	4081
"I"	11	145	1183	"Agg183"	"MALE"	2000	4317
"I"	11	145	1183	"Agg183"	"MALE"	2005	4597
"I"	11	145	1184	"Agg184"	"FEMALE"	1985	3469
"I"	11	145	1184	"Agg184"	"FEMALE"	1990	3735
"I"	11	145	1184	"Agg184"	"FEMALE"	1995	4640
"I"	11	145	1184	"Agg184"	"FEMALE"	2000	4837
"I"	11	145	1184	"Agg184"	"FEMALE"	2005	4208
"I"	11	145	1184	"Agg184"	"MALE"	1985	12191
"I"	11	145	1184	"Agg184"	"MALE"	1990	12806
"I"	11	145	1184	"Agg184"	"MALE"	1995	14103
"I"	11	145	1184	"Agg184"	"MALE"	2000	14840
"I"	11	145	1184	"Agg184"	"MALE"	2005	13652
"I"	11	145	1185	"Agg185"	"FEMALE"	1985	92779
"I"	11	145	1185	"Agg185"	"FEMALE"	1990	98848
"I"	11	145	1185	"Agg185"	"FEMALE"	1995	111349
"I"	11	145	1185	"Agg185"	"FEMALE"	2000	115457
"I"	11	145	1185	"Agg185"	"FEMALE"	2005	112020
"I"	11	145	1185	"Agg185"	"MALE"	1985	40273
"I"	11	145	1185	"Agg185"	"MALE"	1990	46530
"I"	11	145	1185	"Agg185"	"MALE"	1995	53285
"I"	11	145	1185	"Agg185"	"MALE"	2000	62317
"I"	11	145	1185	"Agg185"	"MALE"	2005	67263
"I"	11	145	1189	"Agg189"	"FEMALE"	1985	473
"I"	11	145	1189	"Agg189"	"FEMALE"	1990	547
"I"	11	145	1189	"Agg189"	"FEMALE"	1995	527
"I"	11	145	1189	"Agg189"	"FEMALE"	2000	560
"I"	11	145	1189	"Agg189"	"MALE"	1985	2587
"I"	11	145	1189	"Agg189"	"MALE"	1990	2306
"I"	11	145	1189	"Agg189"	"MALE"	1995	2181
"I"	11	145	1189	"Agg189"	"MALE"	2000	1897
"I"	11	146	1186	"Agg186"	"FEMALE"	1985	1988
"I"	11	146	1186	"Agg186"	"FEMALE"	1990	2012
"I"	11	146	1186	"Agg186"	"FEMALE"	1995	2430
"I"	11	146	1186	"Agg186"	"FEMALE"	2000	2440
"I"	11	146	1186	"Agg186"	"FEMALE"	2005	2583
"I"	11	146	1186	"Agg186"	"MALE"	1985	4876
"I"	11	146	1186	"Agg186"	"MALE"	1990	4495
"I"	11	146	1186	"Agg186"	"MALE"	1995	4798
"I"	11	146	1186	"Agg186"	"MALE"	2000	5027
"I"	11	146	1186	"Agg186"	"MALE"	2005	5245
"I"	11	146	1187	"Agg187"	"FEMALE"	1985	2691
"I"	11	146	1187	"Agg187"	"FEMALE"	1990	3022
"I"	11	146	1187	"Agg187"	"FEMALE"	1995	3449
"I"	11	146	1187	"Agg187"	"FEMALE"	2000	3408
"I"	11	146	1187	"Agg187"	"FEMALE"	2005	3498
"I"	11	146	1187	"Agg187"	"MALE"	1985	11366
"I"	11	146	1187	"Agg187"	"MALE"	1990	11842
"I"	11	146	1187	"Agg187"	"MALE"	1995	13074
"I"	11	146	1187	"Agg187"	"MALE"	2000	13826
"I"	11	146	1187	"Agg187"	"MALE"	2005	13279
"I"	11	146	1188	"Agg188"	"FEMALE"	1985	2553
"I"	11	146	1188	"Agg188"	"FEMALE"	1990	2227
"I"	11	146	1188	"Agg188"	"FEMALE"	1995	2566
"I"	11	146	1188	"Agg188"	"FEMALE"	2000	2620
"I"	11	146	1188	"Agg188"	"FEMALE"	2005	2604
"I"	11	146	1188	"Agg188"	"MALE"	1985	7014
"I"	11	146	1188	"Agg188"	"MALE"	1990	7118
"I"	11	146	1188	"Agg188"	"MALE"	1995	8864
"I"	11	146	1188	"Agg188"	"MALE"	2000	10913
"I"	11	146	1188	"Agg188"	"MALE"	2005	12575
"I"	11	146	1189	"Agg189"	"FEMALE"	1985	206199
"I"	11	146	1189	"Agg189"	"FEMALE"	1990	259971
"I"	11	146	1189	"Agg189"	"FEMALE"	1995	347205
"I"	11	146	1189	"Agg189"	"FEMALE"	2000	446963
"I"	11	146	1189	"Agg189"	"FEMALE"	2005	502650
"I"	11	146	1189	"Agg189"	"MALE"	1985	133609
"I"	11	146	1189	"Agg189"	"MALE"	1990	156848
"I"	11	146	1189	"Agg189"	"MALE"	1995	182242
"I"	11	146	1189	"Agg189"	"MALE"	2000	209409
"I"	11	146	1189	"Agg189"	"MALE"	2005	227453
"I"	11	147	1190	"Agg190"	"FEMALE"	1985	36321
"I"	11	147	1190	"Agg190"	"FEMALE"	1990	24453
"I"	11	147	1190	"Agg190"	"FEMALE"	1995	13201
"I"	11	147	1190	"Agg190"	"FEMALE"	2000	5062
"I"	11	147	1190	"Agg190"	"FEMALE"	2005	2539
"I"	11	147	1190	"Agg190"	"MALE"	1985	13068
"I"	11	147	1190	"Agg190"	"MALE"	1990	10661
"I"	11	147	1190	"Agg190"	"MALE"	1995	6822
"I"	11	147	1190	"Agg190"	"MALE"	2000	3878
"I"	11	147	1190	"Agg190"	"MALE"	2005	2141
"I"	11	147	1191	"Agg191"	"FEMALE"	1985	22045
"I"	11	147	1191	"Agg191"	"FEMALE"	1990	17622
"I"	11	147	1191	"Agg191"	"FEMALE"	1995	13897
"I"	11	147	1191	"Agg191"	"FEMALE"	2000	8477
"I"	11	147	1191	"Agg191"	"FEMALE"	2005	4898
"I"	11	147	1191	"Agg191"	"MALE"	1985	13297
"I"	11	147	1191	"Agg191"	"MALE"	1990	11397
"I"	11	147	1191	"Agg191"	"MALE"	1995	8950
"I"	11	147	1191	"Agg191"	"MALE"	2000	6378
"I"	11	147	1191	"Agg191"	"MALE"	2005	3973
"I"	11	147	1192	"Agg192"	"FEMALE"	1985	11504
"I"	11	147	1192	"Agg192"	"FEMALE"	1990	8304
"I"	11	147	1192	"Agg192"	"FEMALE"	1995	5606
"I"	11	147	1192	"Agg192"	"FEMALE"	2000	4304
"I"	11	147	1192	"Agg192"	"FEMALE"	2005	2710
"I"	11	147	1192	"Agg192"	"MALE"	1985	6565
"I"	11	147	1192	"Agg192"	"MALE"	1990	5387
"I"	11	147	1192	"Agg192"	"MALE"	1995	3438
"I"	11	147	1192	"Agg192"	"MALE"	2000	3026
"I"	11	147	1192	"Agg192"	"MALE"	2005	2041
"I"	11	147	1193	"Agg193"	"FEMALE"	1985	106631
"I"	11	147	1193	"Agg193"	"FEMALE"	1990	69284
"I"	11	147	1193	"Agg193"	"FEMALE"	1995	44020
"I"	11	147	1193	"Agg193"	"FEMALE"	2000	28961
"I"	11	147	1193	"Agg193"	"FEMALE"	2005	19793
"I"	11	147	1193	"Agg193"	"MALE"	1985	46682
"I"	11	147	1193	"Agg193"	"MALE"	1990	39161
"I"	11	147	1193	"Agg193"	"MALE"	1995	29955
"I"	11	147	1193	"Agg193"	"MALE"	2000	22935
"I"	11	147	1193	"Agg193"	"MALE"	2005	16971
"I"	11	147	1194	"Agg194"	"FEMALE"	1985	26677
"I"	11	147	1194	"Agg194"	"FEMALE"	1990	23334
"I"	11	147	1194	"Agg194"	"FEMALE"	1995	17593
"I"	11	147	1194	"Agg194"	"FEMALE"	2000	12061
"I"	11	147	1194	"Agg194"	"FEMALE"	2005	9582
"I"	11	147	1194	"Agg194"	"MALE"	1985	61218
"I"	11	147	1194	"Agg194"	"MALE"	1990	54297
"I"	11	147	1194	"Agg194"	"MALE"	1995	42833
"I"	11	147	1194	"Agg194"	"MALE"	2000	32597
"I"	11	147	1194	"Agg194"	"MALE"	2005	25908
"I"	11	147	1195	"Agg195"	"FEMALE"	1985	39843
"I"	11	147	1195	"Agg195"	"FEMALE"	1990	26004
"I"	11	147	1195	"Agg195"	"FEMALE"	1995	16649
"I"	11	147	1195	"Agg195"	"FEMALE"	2000	10600
"I"	11	147	1195	"Agg195"	"FEMALE"	2005	7020
"I"	11	147	1195	"Agg195"	"MALE"	1985	23577
"I"	11	147	1195	"Agg195"	"MALE"	1990	19518
"I"	11	147	1195	"Agg195"	"MALE"	1995	15217
"I"	11	147	1195	"Agg195"	"MALE"	2000	10696
"I"	11	147	1195	"Agg195"	"MALE"	2005	7402
"I"	11	147	1196	"Agg196"	"FEMALE"	1985	11502
"I"	11	147	1196	"Agg196"	"FEMALE"	1990	9720
"I"	11	147	1196	"Agg196"	"FEMALE"	1995	6698
"I"	11	147	1196	"Agg196"	"FEMALE"	2000	5422
"I"	11	147	1196	"Agg196"	"FEMALE"	2005	5361
"I"	11	147	1196	"Agg196"	"MALE"	1985	5760
"I"	11	147	1196	"Agg196"	"MALE"	1990	5833
"I"	11	147	1196	"Agg196"	"MALE"	1995	4457
"I"	11	147	1196	"Agg196"	"MALE"	2000	4329
"I"	11	147	1196	"Agg196"	"MALE"	2005	4045
"I"	11	147	1197	"Agg197"	"FEMALE"	1985	82827
"I"	11	147	1197	"Agg197"	"FEMALE"	1990	66170
"I"	11	147	1197	"Agg197"	"FEMALE"	1995	47225
"I"	11	147	1197	"Agg197"	"FEMALE"	2000	35079
"I"	11	147	1197	"Agg197"	"FEMALE"	2005	24759
"I"	11	147	1197	"Agg197"	"MALE"	1985	41886
"I"	11	147	1197	"Agg197"	"MALE"	1990	38648
"I"	11	147	1197	"Agg197"	"MALE"	1995	30419
"I"	11	147	1197	"Agg197"	"MALE"	2000	24435
"I"	11	147	1197	"Agg197"	"MALE"	2005	19648
"I"	11	148	1198	"Agg198"	"FEMALE"	1985	52964
"I"	11	148	1198	"Agg198"	"FEMALE"	1990	38033
"I"	11	148	1198	"Agg198"	"FEMALE"	1995	27203
"I"	11	148	1198	"Agg198"	"FEMALE"	2000	18092
"I"	11	148	1198	"Agg198"	"FEMALE"	2005	12026
"I"	11	148	1198	"Agg198"	"MALE"	1985	5844
"I"	11	148	1198	"Agg198"	"MALE"	1990	6200
"I"	11	148	1198	"Agg198"	"MALE"	1995	4968
"I"	11	148	1198	"Agg198"	"MALE"	2000	3529
"I"	11	148	1198	"Agg198"	"MALE"	2005	1998
"I"	11	148	1199	"Agg199"	"FEMALE"	1985	17443
"I"	11	148	1199	"Agg199"	"FEMALE"	1990	10091
"I"	11	148	1199	"Agg199"	"FEMALE"	1995	6405
"I"	11	148	1199	"Agg199"	"FEMALE"	2000	5122
"I"	11	148	1199	"Agg199"	"FEMALE"	2005	2688
"I"	11	148	1199	"Agg199"	"MALE"	1985	34184
"I"	11	148	1199	"Agg199"	"MALE"	1990	21511
"I"	11	148	1199	"Agg199"	"MALE"	1995	15280
"I"	11	148	1199	"Agg199"	"MALE"	2000	9820
"I"	11	148	1199	"Agg199"	"MALE"	2005	6209
"I"	11	148	1200	"Agg200"	"FEMALE"	1985	58289
"I"	11	148	1200	"Agg200"	"FEMALE"	1990	44589
"I"	11	148	1200	"Agg200"	"FEMALE"	1995	35634
"I"	11	148	1200	"Agg200"	"FEMALE"	2000	24996
"I"	11	148	1200	"Agg200"	"FEMALE"	2005	17611
"I"	11	148	1200	"Agg200"	"MALE"	1985	2752
"I"	11	148	1200	"Agg200"	"MALE"	1990	2783
"I"	11	148	1200	"Agg200"	"MALE"	1995	2612
"I"	11	148	1200	"Agg200"	"MALE"	2000	1987
"I"	11	148	1200	"Agg200"	"MALE"	2005	1800
"I"	11	148	1201	"Agg201"	"FEMALE"	1985	16072
"I"	11	148	1201	"Agg201"	"FEMALE"	1990	16374
"I"	11	148	1201	"Agg201"	"FEMALE"	1995	13096
"I"	11	148	1201	"Agg201"	"FEMALE"	2000	8026
"I"	11	148	1201	"Agg201"	"FEMALE"	2005	5584
"I"	11	148	1201	"Agg201"	"MALE"	1985	5778
"I"	11	148	1201	"Agg201"	"MALE"	1990	6422
"I"	11	148	1201	"Agg201"	"MALE"	1995	5525
"I"	11	148	1201	"Agg201"	"MALE"	2000	4277
"I"	11	148	1201	"Agg201"	"MALE"	2005	3535
"I"	11	148	1202	"Agg202"	"FEMALE"	1985	592801
"I"	11	148	1202	"Agg202"	"FEMALE"	1990	597467
"I"	11	148	1202	"Agg202"	"FEMALE"	1995	470789
"I"	11	148	1202	"Agg202"	"FEMALE"	2000	313510
"I"	11	148	1202	"Agg202"	"FEMALE"	2005	194475
"I"	11	148	1202	"Agg202"	"MALE"	1985	72157
"I"	11	148	1202	"Agg202"	"MALE"	1990	73291
"I"	11	148	1202	"Agg202"	"MALE"	1995	62694
"I"	11	148	1202	"Agg202"	"MALE"	2000	48414
"I"	11	148	1202	"Agg202"	"MALE"	2005	33156
"I"	11	148	1203	"Agg203"	"FEMALE"	1985	28551
"I"	11	148	1203	"Agg203"	"FEMALE"	1990	29542
"I"	11	148	1203	"Agg203"	"FEMALE"	1995	23251
"I"	11	148	1203	"Agg203"	"FEMALE"	2000	17333
"I"	11	148	1203	"Agg203"	"FEMALE"	2005	9729
"I"	11	148	1203	"Agg203"	"MALE"	1985	30483
"I"	11	148	1203	"Agg203"	"MALE"	1990	31291
"I"	11	148	1203	"Agg203"	"MALE"	1995	23770
"I"	11	148	1203	"Agg203"	"MALE"	2000	17400
"I"	11	148	1203	"Agg203"	"MALE"	2005	10859
"I"	11	148	1204	"Agg204"	"FEMALE"	1985	162552
"I"	11	148	1204	"Agg204"	"FEMALE"	1990	169554
"I"	11	148	1204	"Agg204"	"FEMALE"	1995	151296
"I"	11	148	1204	"Agg204"	"FEMALE"	2000	118340
"I"	11	148	1204	"Agg204"	"FEMALE"	2005	90037
"I"	11	148	1204	"Agg204"	"MALE"	1985	43653
"I"	11	148	1204	"Agg204"	"MALE"	1990	46399
"I"	11	148	1204	"Agg204"	"MALE"	1995	45245
"I"	11	148	1204	"Agg204"	"MALE"	2000	37688
"I"	11	148	1204	"Agg204"	"MALE"	2005	32258
"I"	11	149	1205	"Agg205"	"FEMALE"	1985	17489
"I"	11	149	1205	"Agg205"	"FEMALE"	1990	14609
"I"	11	149	1205	"Agg205"	"FEMALE"	1995	12059
"I"	11	149	1205	"Agg205"	"FEMALE"	2000	8055
"I"	11	149	1205	"Agg205"	"FEMALE"	2005	5184
"I"	11	149	1205	"Agg205"	"MALE"	1985	78017
"I"	11	149	1205	"Agg205"	"MALE"	1990	69882
"I"	11	149	1205	"Agg205"	"MALE"	1995	59819
"I"	11	149	1205	"Agg205"	"MALE"	2000	47389
"I"	11	149	1205	"Agg205"	"MALE"	2005	40224
"I"	11	149	1206	"Agg206"	"FEMALE"	1985	11495
"I"	11	149	1206	"Agg206"	"FEMALE"	1990	11081
"I"	11	149	1206	"Agg206"	"FEMALE"	1995	8315
"I"	11	149	1206	"Agg206"	"FEMALE"	2000	5478
"I"	11	149	1206	"Agg206"	"FEMALE"	2005	3795
"I"	11	149	1206	"Agg206"	"MALE"	1985	24063
"I"	11	149	1206	"Agg206"	"MALE"	1990	24291
"I"	11	149	1206	"Agg206"	"MALE"	1995	22266
"I"	11	149	1206	"Agg206"	"MALE"	2000	18523
"I"	11	149	1206	"Agg206"	"MALE"	2005	15444
"I"	11	149	1207	"Agg207"	"FEMALE"	1985	9793
"I"	11	149	1207	"Agg207"	"FEMALE"	1990	11857
"I"	11	149	1207	"Agg207"	"FEMALE"	1995	8681
"I"	11	149	1207	"Agg207"	"FEMALE"	2000	6177
"I"	11	149	1207	"Agg207"	"FEMALE"	2005	4294
"I"	11	149	1207	"Agg207"	"MALE"	1985	33496
"I"	11	149	1207	"Agg207"	"MALE"	1990	37078
"I"	11	149	1207	"Agg207"	"MALE"	1995	29621
"I"	11	149	1207	"Agg207"	"MALE"	2000	26344
"I"	11	149	1207	"Agg207"	"MALE"	2005	21723
"I"	11	149	1208	"Agg208"	"FEMALE"	1985	43711
"I"	11	149	1208	"Agg208"	"FEMALE"	1990	42884
"I"	11	149	1208	"Agg208"	"FEMALE"	1995	38077
"I"	11	149	1208	"Agg208"	"FEMALE"	2000	26963
"I"	11	149	1208	"Agg208"	"FEMALE"	2005	18519
"I"	11	149	1208	"Agg208"	"MALE"	1985	161942
"I"	11	149	1208	"Agg208"	"MALE"	1990	157781
"I"	11	149	1208	"Agg208"	"MALE"	1995	142538
"I"	11	149	1208	"Agg208"	"MALE"	2000	119177
"I"	11	149	1208	"Agg208"	"MALE"	2005	97757
"I"	11	149	1209	"Agg209"	"FEMALE"	1985	11900
"I"	11	149	1209	"Agg209"	"FEMALE"	1990	11382
"I"	11	149	1209	"Agg209"	"FEMALE"	1995	7332
"I"	11	149	1209	"Agg209"	"FEMALE"	2000	5466
"I"	11	149	1209	"Agg209"	"FEMALE"	2005	3355
"I"	11	149	1209	"Agg209"	"MALE"	1985	14062
"I"	11	149	1209	"Agg209"	"MALE"	1990	14121
"I"	11	149	1209	"Agg209"	"MALE"	1995	9211
"I"	11	149	1209	"Agg209"	"MALE"	2000	8743
"I"	11	149	1209	"Agg209"	"MALE"	2005	6510
"I"	11	149	1210	"Agg210"	"FEMALE"	1985	NA
"I"	11	149	1210	"Agg210"	"FEMALE"	1990	NA
"I"	11	149	1210	"Agg210"	"FEMALE"	1995	NA
"I"	11	149	1210	"Agg210"	"FEMALE"	2000	NA
"I"	11	149	1210	"Agg210"	"FEMALE"	2005	10833
"I"	11	149	1210	"Agg210"	"MALE"	1985	48791
"I"	11	149	1210	"Agg210"	"MALE"	1990	46017
"I"	11	149	1210	"Agg210"	"MALE"	1995	42595
"I"	11	149	1210	"Agg210"	"MALE"	2000	36556
"I"	11	149	1210	"Agg210"	"MALE"	2005	29367
"I"	11	150	1211	"Agg211"	"FEMALE"	1985	560
"I"	11	150	1211	"Agg211"	"FEMALE"	1990	899
"I"	11	150	1211	"Agg211"	"FEMALE"	1995	945
"I"	11	150	1211	"Agg211"	"FEMALE"	2000	596
"I"	11	150	1211	"Agg211"	"FEMALE"	2005	487
"I"	11	150	1211	"Agg211"	"MALE"	1985	10328
"I"	11	150	1211	"Agg211"	"MALE"	1990	12594
"I"	11	150	1211	"Agg211"	"MALE"	1995	11610
"I"	11	150	1211	"Agg211"	"MALE"	2000	11784
"I"	11	150	1211	"Agg211"	"MALE"	2005	9755
"I"	11	150	1212	"Agg212"	"FEMALE"	1985	5275
"I"	11	150	1212	"Agg212"	"FEMALE"	1990	4375
"I"	11	150	1212	"Agg212"	"FEMALE"	1995	4358
"I"	11	150	1212	"Agg212"	"FEMALE"	2000	3877
"I"	11	150	1212	"Agg212"	"FEMALE"	2005	2846
"I"	11	150	1212	"Agg212"	"MALE"	1985	24897
"I"	11	150	1212	"Agg212"	"MALE"	1990	22125
"I"	11	150	1212	"Agg212"	"MALE"	1995	21484
"I"	11	150	1212	"Agg212"	"MALE"	2000	18078
"I"	11	150	1212	"Agg212"	"MALE"	2005	14950
"I"	11	150	1213	"Agg213"	"FEMALE"	1985	34827
"I"	11	150	1213	"Agg213"	"FEMALE"	1990	32963
"I"	11	150	1213	"Agg213"	"FEMALE"	1995	28948
"I"	11	150	1213	"Agg213"	"FEMALE"	2000	26324
"I"	11	150	1213	"Agg213"	"FEMALE"	2005	24796
"I"	11	150	1213	"Agg213"	"MALE"	1985	33967
"I"	11	150	1213	"Agg213"	"MALE"	1990	31585
"I"	11	150	1213	"Agg213"	"MALE"	1995	32017
"I"	11	150	1213	"Agg213"	"MALE"	2000	32536
"I"	11	150	1213	"Agg213"	"MALE"	2005	33719
"I"	11	150	1214	"Agg214"	"FEMALE"	1985	10086
"I"	11	150	1214	"Agg214"	"FEMALE"	1990	11218
"I"	11	150	1214	"Agg214"	"FEMALE"	1995	9816
